seed,num_landmarks,trajectory_name,u_noise,h_noise,player_mse,lm_mse
10032,20,spiral_1,"[0.1, 0.1]","[2.0, 3.0]",0.08276386395880148,0.10819346164548854
10032,20,spiral_1,"[0.1, 0.1]","[20.0, 25.0]",0.11707568881666754,2.0082928042357127
10032,20,spiral_1,"[0.1, 0.1]","[40.0, 50.0]",0.0911618673569567,12.085506510945176
10032,20,spiral_1,"[0.5, 0.5]","[2.0, 3.0]",0.5631962029337101,0.8476123118284018
10032,20,spiral_1,"[0.5, 0.5]","[20.0, 25.0]",1.7843170838747078,3.8146997161292266
10032,20,spiral_1,"[0.5, 0.5]","[40.0, 50.0]",5.870657635414314,17.048334256370083
10032,20,spiral_1,"[1, 1]","[2.0, 3.0]",0.961703958645595,1.4388414415674842
10032,20,spiral_1,"[1, 1]","[20.0, 25.0]",2.2632636415463816,4.174225996708073
10032,20,spiral_1,"[1, 1]","[40.0, 50.0]",6.7531484294166555,15.040730885318984
10032,20,spiral_1,"[2, 2]","[2.0, 3.0]",14.421511494496556,13.311920389047149
10032,20,spiral_1,"[2, 2]","[20.0, 25.0]",19.930870460594615,26.249520625591227
10032,20,spiral_1,"[2, 2]","[40.0, 50.0]",48.975238975145984,63.329761150726675
10032,20,spiral_2,"[0.1, 0.1]","[2.0, 3.0]",0.06145648393215556,0.11563374258595555
10032,20,spiral_2,"[0.1, 0.1]","[20.0, 25.0]",0.07473887780974486,1.0205442345181075
10032,20,spiral_2,"[0.1, 0.1]","[40.0, 50.0]",0.06765492929308028,4.669018490020302
10032,20,spiral_2,"[0.5, 0.5]","[2.0, 3.0]",1.2932537521654077,1.989839743925973
10032,20,spiral_2,"[0.5, 0.5]","[20.0, 25.0]",1.5483247770870765,2.9600657964021906
10032,20,spiral_2,"[0.5, 0.5]","[40.0, 50.0]",1.47108858029975,7.052647994008944
10032,20,spiral_2,"[1, 1]","[2.0, 3.0]",5.790372788233458,9.915635664723695
10032,20,spiral_2,"[1, 1]","[20.0, 25.0]",5.390637497346084,9.291394776156395
10032,20,spiral_2,"[1, 1]","[40.0, 50.0]",5.245408092906946,15.019917869009882
10032,20,spiral_2,"[2, 2]","[2.0, 3.0]",21.621441647748604,36.195415190168305
10032,20,spiral_2,"[2, 2]","[20.0, 25.0]",22.446238293717936,46.745071394153626
10032,20,spiral_2,"[2, 2]","[40.0, 50.0]",21.301604693958673,48.18287442979074
10032,50,square_1,"[0.1, 0.1]","[2.0, 3.0]",0.04776632111280569,0.03577459704691749
10032,50,square_1,"[0.1, 0.1]","[20.0, 25.0]",0.36976185299720077,1.9118641516942874
10032,50,square_1,"[0.1, 0.1]","[40.0, 50.0]",0.20791415836319813,11.200936755802255
10032,50,square_1,"[0.5, 0.5]","[2.0, 3.0]",1.113996097806919,0.7018594156616239
10032,50,square_1,"[0.5, 0.5]","[20.0, 25.0]",1.5155381432523207,2.8775116936272327
10032,50,square_1,"[0.5, 0.5]","[40.0, 50.0]",1.787700047400601,11.260980929299262
10032,50,square_1,"[1, 1]","[2.0, 3.0]",6.248929392281067,4.567204170153312
10032,50,square_1,"[1, 1]","[20.0, 25.0]",5.87167376365926,5.738885651949302
10032,50,square_1,"[1, 1]","[40.0, 50.0]",6.897028332531723,15.160779433422364
10032,50,square_1,"[2, 2]","[2.0, 3.0]",25.454219165510043,17.236845427679658
10032,50,square_1,"[2, 2]","[20.0, 25.0]",34.28186051409867,30.59173390952747
10032,50,square_1,"[2, 2]","[40.0, 50.0]",23.843780005153253,29.79604534054273
10032,50,square_2,"[0.1, 0.1]","[2.0, 3.0]",0.015410308042874228,0.01627357028326364
10032,50,square_2,"[0.1, 0.1]","[20.0, 25.0]",0.016137100703300954,0.8853776513924302
10032,50,square_2,"[0.1, 0.1]","[40.0, 50.0]",0.036950936060671916,8.734997749770901
10032,50,square_2,"[0.5, 0.5]","[2.0, 3.0]",0.46794105898981847,0.3227609976337355
10032,50,square_2,"[0.5, 0.5]","[20.0, 25.0]",1.1496661023894532,2.6744374208268993
10032,50,square_2,"[0.5, 0.5]","[40.0, 50.0]",1.3171774804692833,10.999593095360009
10032,50,square_2,"[1, 1]","[2.0, 3.0]",2.8626262900104837,1.9485252109512943
10032,50,square_2,"[1, 1]","[20.0, 25.0]",2.440444958857957,3.229130550590404
10032,50,square_2,"[1, 1]","[40.0, 50.0]",6.130603357912013,13.578800434443487
10032,50,square_2,"[2, 2]","[2.0, 3.0]",7.149505520251005,5.053677686364477
10032,50,square_2,"[2, 2]","[20.0, 25.0]",4.408272205116633,5.3965137088800414
10032,50,square_2,"[2, 2]","[40.0, 50.0]",2.5755640793201726,11.75902679910268
10032,50,spiral_1,"[0.1, 0.1]","[2.0, 3.0]",0.016013400534848843,0.012306086949676096
10032,50,spiral_1,"[0.1, 0.1]","[20.0, 25.0]",0.08172244269071503,1.500670623644968
10032,50,spiral_1,"[0.1, 0.1]","[40.0, 50.0]",0.1281705980293717,13.118125921389616
10032,50,spiral_1,"[0.5, 0.5]","[2.0, 3.0]",0.09940371167616287,0.04252376245523571
10032,50,spiral_1,"[0.5, 0.5]","[20.0, 25.0]",0.4820228888498589,2.833314531723596
10032,50,spiral_1,"[0.5, 0.5]","[40.0, 50.0]",2.511285087756283,11.083382285463951
10032,50,spiral_1,"[1, 1]","[2.0, 3.0]",0.6849405711750074,0.4521594972772665
10032,50,spiral_1,"[1, 1]","[20.0, 25.0]",1.718517057256788,3.86483552284237
10032,50,spiral_1,"[1, 1]","[40.0, 50.0]",6.5871371711360425,16.697126776912945
10032,50,spiral_1,"[2, 2]","[2.0, 3.0]",5.07386467979052,5.098737904111249
10032,50,spiral_1,"[2, 2]","[20.0, 25.0]",3.6765433129322274,5.536539694463275
10032,50,spiral_1,"[2, 2]","[40.0, 50.0]",7.784950083955391,20.618139896940917
10032,50,spiral_2,"[0.1, 0.1]","[2.0, 3.0]",0.008325285136775464,0.012680749782049456
10032,50,spiral_2,"[0.1, 0.1]","[20.0, 25.0]",0.044784730248474604,1.9216831358935178
10032,50,spiral_2,"[0.1, 0.1]","[40.0, 50.0]",0.12635544877369434,11.571734600924144
10032,50,spiral_2,"[0.5, 0.5]","[2.0, 3.0]",0.11933210392131713,0.12964915734149354
10032,50,spiral_2,"[0.5, 0.5]","[20.0, 25.0]",0.1706873656116844,1.6020204246274554
10032,50,spiral_2,"[0.5, 0.5]","[40.0, 50.0]",1.140480328491877,9.612416704206538
10032,50,spiral_2,"[1, 1]","[2.0, 3.0]",0.32674110699649267,0.21139799293779585
10032,50,spiral_2,"[1, 1]","[20.0, 25.0]",0.3847390923995789,2.451333304807411
10032,50,spiral_2,"[1, 1]","[40.0, 50.0]",1.5496349242055858,13.424760761633912
10032,50,spiral_2,"[2, 2]","[2.0, 3.0]",3.282299456517861,2.963195950394029
10032,50,spiral_2,"[2, 2]","[20.0, 25.0]",3.480059623530505,4.559160509263589
10032,50,spiral_2,"[2, 2]","[40.0, 50.0]",7.453407836999312,16.651418882248144
10032,150,square_1,"[0.1, 0.1]","[2.0, 3.0]",0.0014521708307772786,0.009982648063286494
10032,150,square_1,"[0.1, 0.1]","[20.0, 25.0]",0.04554243696893134,1.8884822339723233
10032,150,square_1,"[0.1, 0.1]","[40.0, 50.0]",0.029721437537979536,9.33894163336154
10032,150,square_1,"[0.5, 0.5]","[2.0, 3.0]",0.013745596279422944,0.01718129595918251
10032,150,square_1,"[0.5, 0.5]","[20.0, 25.0]",0.17963288742262276,1.83498839519048
10032,150,square_1,"[0.5, 0.5]","[40.0, 50.0]",0.42127366392844284,10.785295649562425
10032,150,square_1,"[1, 1]","[2.0, 3.0]",0.04637631683068532,0.06053430937955684
10032,150,square_1,"[1, 1]","[20.0, 25.0]",0.6758275368399159,2.627374027630512
10032,150,square_1,"[1, 1]","[40.0, 50.0]",4.115553787476521,13.031242415724307
10032,150,square_1,"[2, 2]","[2.0, 3.0]",0.32665841652274724,0.22211382956274137
10032,150,square_1,"[2, 2]","[20.0, 25.0]",0.6693127459814391,2.5574950234291878
10032,150,square_1,"[2, 2]","[40.0, 50.0]",15.465429763975408,16.97026495783256
10032,150,square_2,"[0.1, 0.1]","[2.0, 3.0]",0.0012735613394238825,0.012601453054652679
10032,150,square_2,"[0.1, 0.1]","[20.0, 25.0]",0.016055256121996583,2.0481685543833277
10032,150,square_2,"[0.1, 0.1]","[40.0, 50.0]",0.06702039432203592,10.819148347636029
10032,150,square_2,"[0.5, 0.5]","[2.0, 3.0]",0.008849011763854036,0.020539242457412288
10032,150,square_2,"[0.5, 0.5]","[20.0, 25.0]",0.3053978510793034,2.253656263407271
10032,150,square_2,"[0.5, 0.5]","[40.0, 50.0]",0.30745675736251205,10.58227293823494
10032,150,square_2,"[1, 1]","[2.0, 3.0]",0.08299050877199747,0.11143396375454716
10032,150,square_2,"[1, 1]","[20.0, 25.0]",0.5654870417697343,2.601990398416828
10032,150,square_2,"[1, 1]","[40.0, 50.0]",0.34259895382671723,11.406030766949055
10032,150,square_2,"[2, 2]","[2.0, 3.0]",0.1078502791212681,0.12996997812669622
10032,150,square_2,"[2, 2]","[20.0, 25.0]",0.6199730774474894,2.3046565482769634
10032,150,square_2,"[2, 2]","[40.0, 50.0]",3.2190246475683266,14.22260834664981
10032,150,spiral_1,"[0.1, 0.1]","[2.0, 3.0]",0.0019015256423906318,0.01342192321936599
10032,150,spiral_1,"[0.1, 0.1]","[20.0, 25.0]",0.013575987852304204,2.0018318593196445
10032,150,spiral_1,"[0.1, 0.1]","[40.0, 50.0]",0.04134185891210958,11.237639968148846
10032,150,spiral_1,"[0.5, 0.5]","[2.0, 3.0]",0.019095255279084556,0.02927789621616447
10032,150,spiral_1,"[0.5, 0.5]","[20.0, 25.0]",0.6166803706529406,2.449116298669535
10032,150,spiral_1,"[0.5, 0.5]","[40.0, 50.0]",5.931286301172991,14.29126179571891
10032,150,spiral_1,"[1, 1]","[2.0, 3.0]",0.06695363850469606,0.07712173854671157
10032,150,spiral_1,"[1, 1]","[20.0, 25.0]",1.5772497777624097,3.2165168379982623
10032,150,spiral_1,"[1, 1]","[40.0, 50.0]",28.01902170754841,22.880324873422875
10032,150,spiral_1,"[2, 2]","[2.0, 3.0]",0.22099021184465298,0.2425785817581944
10032,150,spiral_1,"[2, 2]","[20.0, 25.0]",1.7280623738065801,4.22148286724346
10032,150,spiral_1,"[2, 2]","[40.0, 50.0]",18.385937877473257,20.47559964055989
10032,150,spiral_2,"[0.1, 0.1]","[2.0, 3.0]",0.0015806902742216463,0.018355685453638113
10032,150,spiral_2,"[0.1, 0.1]","[20.0, 25.0]",0.023028990679564983,2.3183738995602226
10032,150,spiral_2,"[0.1, 0.1]","[40.0, 50.0]",0.015046842064329616,10.795738303139633
10032,150,spiral_2,"[0.5, 0.5]","[2.0, 3.0]",0.00686831901235354,0.01604921602049139
10032,150,spiral_2,"[0.5, 0.5]","[20.0, 25.0]",0.09653315378480132,2.1560872195611878
10032,150,spiral_2,"[0.5, 0.5]","[40.0, 50.0]",0.6770247458039054,10.742060284106136
10032,150,spiral_2,"[1, 1]","[2.0, 3.0]",0.06302160475589905,0.09496653954317127
10032,150,spiral_2,"[1, 1]","[20.0, 25.0]",0.3564937299798844,2.040869650222202
10032,150,spiral_2,"[1, 1]","[40.0, 50.0]",2.2143038152960335,14.010012327609681
10032,150,spiral_2,"[2, 2]","[2.0, 3.0]",0.08001573409502166,0.07158907153255743
10032,150,spiral_2,"[2, 2]","[20.0, 25.0]",0.37052690358809925,2.7998179624137127
10032,150,spiral_2,"[2, 2]","[40.0, 50.0]",2.146501226524565,12.151392003288045
